baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000009307 7917.45993076872 0.0322490670474797 0.0619116046842159 0.520888890087217 0.602444175256793 0.999951245800057
ENSG00000009335 1374.38936251871 0.000597542037145627 0.0708618774035873 0.00843248949985308 0.993271926554414 0.999951245800057
ENSG00000009413 2533.89010696547 -0.0695380099153233 0.0906856059618246 -0.766803167688998 0.443198552720321 0.999951245800057
ENSG00000009694 2363.17688293137 -0.109216453608945 0.0694463295698226 -1.57267424045985 0.115794267433227 0.999951245800057
ENSG00000009780 140.713461199971 -0.154964054854692 0.155878372151839 -0.994134418492286 0.320157430843427 0.999951245800057
ENSG00000009830 649.10169197702 -0.0373961112196352 0.0849079910590314 -0.440430997756571 0.659624978283916 0.999951245800057
ENSG00000009844 600.379906745912 0.0177949315331668 0.098759089315027 0.180185253393777 0.857007135044998 0.999951245800057
ENSG00000009950 40.4640099685498 -0.372334493915336 0.291919009949657 -1.27547189879668 0.202142264363295 0.999951245800057
ENSG00000009954 1814.74081987992 0.0226545198542417 0.0765902326990818 0.295788628078071 0.767391508095944 0.999951245800057
ENSG00000010017 981.197262016929 0.0491177851432094 0.0709048157301588 0.692728478840367 0.48847996337923 0.999951245800057
ENSG00000010072 148.75886007982 -0.0945552740962512 0.14545358149063 -0.650071817601426 0.515645832494137 0.999951245800057
ENSG00000010165 300.381801742701 -0.0360825115882776 0.122771840340898 -0.293898922489784 0.768835141494515 0.999951245800057
ENSG00000010219 45.0588141363291 -0.0663697119246481 0.253924224917743 -0.261376054002521 0.793802521499208 0.999951245800057
ENSG00000010244 2062.41973042958 -0.0628901117936974 0.0830416962040036 -0.757331734159175 0.448851143312828 0.999951245800057
ENSG00000010256 1307.58447467809 0.0736091060720263 0.123172554564054 0.597609640658602 0.550100430003196 0.999951245800057
ENSG00000010270 823.122488575777 0.0340278192240986 0.0841925051142092 0.404166845706028 0.686090032174718 0.999951245800057
ENSG00000010292 289.355818649236 -0.104155310012818 0.1137447512396 -0.915693329825986 0.359827764475183 0.999951245800057
ENSG00000010295 490.755855391922 0.0474271637063779 0.109172723610645 0.434423197826618 0.66398115516943 0.999951245800057
ENSG00000010310 129.951086404225 0.0935895020731113 0.150710340989809 0.620989253016421 0.534606694281855 0.999951245800057
ENSG00000010318 80.4556295305192 -0.0362178840435984 0.186769280240129 -0.193917779182064 0.846240262168754 0.999951245800057
ENSG00000010322 5124.54832556671 -0.0057755106277818 0.0801275711061822 -0.0720789429661895 0.942539083709305 0.999951245800057
ENSG00000010361 66.2760862699948 0.214307574285941 0.20154842966244 1.06330560175969 0.287643385645194 0.999951245800057
ENSG00000010404 3802.84689320349 -0.061369164896252 0.0697523905160634 -0.879814504452276 0.378959805876553 0.999951245800057
ENSG00000010438 12.3776936347325 -1.01142709350344 0.493196524200353 -2.05075876222633 0.0402904452929913 0.999951245800057
ENSG00000010539 180.727513548982 0.0377019199388984 0.147367619769164 0.25583584777955 0.798077592281381 0.999951245800057
ENSG00000010626 42.2369401904246 -0.0250921591896735 0.250447042570654 -0.100189480906307 0.920193897015099 0.999951245800057
ENSG00000010803 999.584182072676 0.0421601816641085 0.0811607168202507 0.519465368418099 0.603436257084899 0.999951245800057
ENSG00000010810 2657.71075097848 0.0189854157844138 0.0593488326835425 0.319895353050111 0.749047660658426 0.999951245800057
ENSG00000010818 1331.40624997422 0.0692045343496355 0.0702889856284087 0.98457153323415 0.324834578261263 0.999951245800057
ENSG00000011007 767.787223645803 -0.0109774648771781 0.0757784461800065 -0.144862628234708 0.88481933347435 0.999951245800057
ENSG00000011009 1071.53032156166 0.0263523030675495 0.111645552035703 0.236035404788203 0.813405197179039 0.999951245800057
ENSG00000011021 1871.9912079816 -0.171187402984641 0.0800686661434238 -2.13800742824915 0.0325161403509651 0.999951245800057
ENSG00000011083 122.423137122479 -0.128412597190762 0.149809295045615 -0.857173763161103 0.391348860165673 0.999951245800057
ENSG00000011105 394.056512456082 -0.0470226875399559 0.0954874606387981 -0.492448822341494 0.622402092515881 0.999951245800057
ENSG00000011114 921.749270208163 -0.0133795195505845 0.0716402131454428 -0.186759907084888 0.851848883268038 0.999951245800057
ENSG00000011132 114.222160511259 0.0695716772680404 0.160719841939147 0.432875470935209 0.665105240905915 0.999951245800057
ENSG00000011143 216.826704849892 0.0424903098450325 0.126992670422847 0.33458867904386 0.737935385990951 0.999951245800057
ENSG00000011198 260.633400179096 0.0158725719971523 0.11530250168549 0.137660256847227 0.890508930719222 0.999951245800057
ENSG00000011201 79.4906057107544 -0.0666288600691674 0.215904051193569 -0.308604028969476 0.75762275569449 0.999951245800057
ENSG00000011243 1448.59134777558 -0.0355496871842386 0.0778349280850966 -0.456731804844379 0.647863827562795 0.999951245800057
ENSG00000011258 569.067799189535 0.00506926969434465 0.083534571143378 0.060684691678656 0.951610323480634 0.999951245800057
ENSG00000011260 193.155145083876 0.0598412083049954 0.132064646729575 0.453120572287074 0.650461922449603 0.999951245800057
ENSG00000011275 816.041817889835 -0.0451398221174438 0.0842465878716645 -0.535805938944457 0.592092677229514 0.999951245800057
ENSG00000011295 802.819951519652 -0.0034597122046995 0.0960459634126508 -0.0360214222625393 0.9712652775419 0.999951245800057
ENSG00000011304 532.967544510711 0.03190478831154 0.0970768227281778 0.328655052925205 0.742416431196131 0.999951245800057
ENSG00000011332 943.878668489488 -0.0225340440424535 0.0820485688268806 -0.274642743495008 0.783590724037277 0.999951245800057
ENSG00000011347 3784.60923454696 0.00186346162347618 0.0710757270890113 0.0262179748248298 0.979083478973251 0.999951245800057
ENSG00000011376 439.737900912532 -0.0674461807125197 0.0998472452281062 -0.675493655918453 0.499362180633456 0.999951245800057
ENSG00000011405 1044.59536140201 0.0310969417752129 0.0968274460672023 0.321158339275316 0.748090401580122 0.999951245800057
ENSG00000011426 55.7107903113104 -0.275809069502045 0.216143136802516 -1.27604824091197 0.201938466586361 0.999951245800057
ENSG00000011451 2009.38178481025 -0.0613018123805954 0.0936658687177703 -0.654473323311688 0.512806908458339 0.999951245800057
ENSG00000011454 1445.84185453328 -0.0389958116476787 0.0644973879234674 -0.604610712203587 0.545437687308473 0.999951245800057
ENSG00000011478 73.4544366329528 0.0852198565184467 0.212261693045474 0.401484861897288 0.688063181305266 0.999951245800057
ENSG00000011485 1054.97143047053 -0.045636189792587 0.0885001428724533 -0.515662329024236 0.606090269529568 0.999951245800057
ENSG00000011523 750.057911213979 -0.0139314412221646 0.0823932876160002 -0.169084662419262 0.865730048842878 0.999951245800057
ENSG00000011566 881.837300168625 0.03115045340568 0.0994606388722887 0.313193779558147 0.754133444069159 0.999951245800057
ENSG00000011638 194.4882433519 -0.0332390271217893 0.119575832791305 -0.277974456425497 0.781031967112697 0.999951245800057
ENSG00000011677 1449.94615555516 -0.0941798101982139 0.0817044063859992 -1.15268948596575 0.249037858479641 0.999951245800057
ENSG00000012048 22.5327399661621 -0.0117903323015747 0.33723384932622 -0.0349618886868305 0.972110130703655 0.999951245800057
ENSG00000012061 479.58366671303 -0.00833075390699511 0.112322698664292 -0.0741680355445689 0.940876679717129 0.999951245800057
ENSG00000012171 72.385389655158 -0.140030433877285 0.186964505899091 -0.748968009750806 0.453876487027119 0.999951245800057
ENSG00000012174 667.253475384414 -0.0329876674148814 0.102434757354835 -0.322035881830731 0.747425511510473 0.999951245800057
ENSG00000012232 1683.66661006578 0.0303877052572829 0.0676841513928839 0.448963378160604 0.653458075052558 0.999951245800057
ENSG00000012660 1183.6868742601 -0.0624003179163054 0.0853211464993081 -0.731358174105307 0.464560405805775 0.999951245800057
