baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000002549 203.859265351995 -0.248560690901383 0.124024409268581 -2.00412719050419 0.0450564374267373 0.38028541047507
ENSG00000002586 53.8725993025411 0.25036584236282 0.232193154207675 1.07826539166134 0.280915337002124 0.682016000138771
ENSG00000002587 108.93144956186 0.257202667449853 0.217712475255914 1.18138690558508 0.237449057466258 0.651148298842207
ENSG00000002746 3415.16893178138 -0.102812434382202 0.0445583539522897 -2.30736607757745 0.0210344206738505 0.284913717728387
ENSG00000002822 477.888479863612 -0.262257291952561 0.125003441106719 -2.09800058006934 0.0359050941301902 0.345354317498494
ENSG00000002834 2237.4906207545 -0.060702902848077 0.0812332815553484 -0.747266412064333 0.454902762844923 0.794368904439784
ENSG00000002919 328.593595758588 -0.0276609651173817 0.0896686348563851 -0.308479828667895 0.757717246750397 0.929490116223426
ENSG00000003056 407.625955604719 -0.0434579969463969 0.124969245962856 -0.347749533187658 0.728028293446649 0.918029918211904
ENSG00000003096 931.697730417706 0.0420208853441083 0.103911939879515 0.404389383865136 0.685926405601806 0.9029193352109
ENSG00000003137 57.6587981578592 -0.206110494718988 0.176511052635054 -1.16769172038837 0.242931137735362 0.656491562704182
ENSG00000003147 476.337975672125 0.0266468565901527 0.100344623795822 0.265553405674956 0.790583174275801 0.940045777026509
ENSG00000003249 1452.11203850079 -0.0268576376472827 0.105985817329941 -0.25340784572782 0.799953065467382 0.942403950164465
ENSG00000003393 1278.12255168744 -0.0444906162029355 0.055179155912349 -0.806293888830195 0.420073413355815 0.773799126049454
ENSG00000003402 1000.30194693849 -0.0586756347148289 0.0685363825544163 -0.856123894024343 0.391929253380885 0.759355223301086
ENSG00000003509 295.609504707733 -0.039466756311812 0.0975342708707623 -0.404645013075531 0.685738466203619 0.902820613820718
ENSG00000003756 2804.68704230416 -0.0658595736018897 0.0511477147768248 -1.28763472403914 0.197873145928197 0.615433360601689
ENSG00000003987 1378.91588322321 0.055485445649182 0.0805766838496429 0.688604233858998 0.491072355989481 0.813885501284125
ENSG00000004059 980.800296362206 0.0880541123579551 0.0916936602817087 0.960307529303859 0.336900461762908 0.724807806457369
ENSG00000004139 2703.095014021 -0.0825978726324609 0.0562336712131584 -1.46883301144197 0.141878087821948 0.550167563372537
ENSG00000004142 810.64920122082 -0.0442443308720929 0.0727670045561963 -0.608027376445378 0.543169316983373 0.840635613831955
ENSG00000004399 100.268674225599 0.0734559725370703 0.180172720634778 0.4076975264528 0.683495753677628 0.901461061432236
ENSG00000004455 581.711872568625 0.000944157940589724 0.0616685546586028 0.0153102005684515 0.98778470456094 0.99719010712169
ENSG00000004478 1462.99110208649 -0.0987296702977936 0.0814978700762347 -1.21143865729792 0.225727331266501 0.640130126851218
ENSG00000004487 3010.26652577788 0.0577704710062818 0.0461988516267431 1.2504741778655 0.211126382357754 0.628513586227256
ENSG00000004534 1487.85822293238 0.0313624438475389 0.057998809223007 0.540742892271279 0.5886848099709 0.861869966327048
ENSG00000004660 402.37536349652 0.114076933834412 0.129533296939211 0.880676525109583 0.378492926097539 0.750188814160519
ENSG00000004700 159.047217970734 -0.0923185820726936 0.165390831936996 -0.558184398684575 0.576718473162113 0.856573267043492
ENSG00000004766 587.106751301972 -0.00113228361483023 0.0864569062221891 -0.0130965085879933 0.989550796703416 0.997624464076307
ENSG00000004777 2838.28604093643 0.0249289724585992 0.0967814657492456 0.257580025944105 0.796731046644891 0.941527326805691
ENSG00000004779 395.255336405694 -0.0697500844101405 0.0870078851438685 -0.801652451324474 0.422754027767544 0.775473502742271
ENSG00000004838 29.3166023593831 -0.0051033279661383 0.272662483037993 -0.0187166489106871 0.98506714667126 0.995950790887744
ENSG00000004864 651.287747128838 0.0330089324438782 0.078780127794399 0.419000747625406 0.675215585963369 0.898947219557796
ENSG00000004866 1136.2957583363 0.171019898014567 0.0706371736534809 2.42110335350514 0.0154734772210291 0.247054057652611
ENSG00000004897 1180.7363942201 0.0714132607565534 0.0664970013816634 1.07393204614856 0.282853139162798 0.682594357345603
ENSG00000004961 152.291466921976 -0.0624367574345758 0.121459554165826 -0.514053899369106 0.607214307421727 0.870102384046663
ENSG00000004975 492.986381167698 0.0491918756614896 0.0721605744766916 0.681700166860216 0.495428561936359 0.816229897568801
ENSG00000005007 1132.96026054268 -0.0765278159480355 0.0773291908142538 -0.989636838847271 0.322351657094041 0.714710509211159
ENSG00000005020 210.291235677733 -0.873644976316057 0.416071096753987 -2.09974925711464 0.0357509040811575 0.345005329027673
ENSG00000005022 1043.67386704856 -0.0959326687763797 0.0906363421246433 -1.05843491173168 0.289857210088222 0.686636691353354
ENSG00000005059 24.8933455296312 -0.972287804222184 0.545150868780096 -1.78352059934878 0.07450159780575 0.447324382318186
ENSG00000005075 127.284437494685 -0.280083733566781 0.194204724372752 -1.44220865105833 0.149243520807522 0.558923970008162
ENSG00000005100 455.378757471229 -0.0414040849562249 0.0830536793456038 -0.49852198340225 0.61811617850967 0.87513196388497
ENSG00000005108 4462.71095167536 -0.00725768672283311 0.0842364568130368 -0.0861584995074232 0.931340420578029 0.982336572870716
ENSG00000005156 993.082486829104 0.0892949571266445 0.0865572374237917 1.0316290097089 0.30224594509451 0.696570756040398
ENSG00000005175 533.72314685266 0.0768116798785125 0.0878975510050486 0.873877360634321 0.382185044993105 0.753412645921668
ENSG00000005189 56.78739944907 0.0860263193659946 0.180951868393266 0.475409953651498 0.634494801225496 0.882928460135234
ENSG00000005194 734.388969173542 -0.007103723599741 0.0702462576956626 -0.101126007744319 0.919450432677122 0.979700601763677
ENSG00000005206 820.496406948592 -0.177418167814874 0.0945152206863043 -1.87713858706128 0.0604991019583748 0.417701226787886
ENSG00000005238 500.489421261437 -0.254079124130288 0.133116474459793 -1.90869781641513 0.0563010850238266 0.41060274895051
ENSG00000005249 2995.52601990189 0.123766259809422 0.0609206391827129 2.03159818199252 0.0421943509030404 0.370112176748274
ENSG00000005302 387.631836786022 -0.14717080184628 0.0775771051038746 -1.89709066417496 0.0578159731560134 0.41246087144995
ENSG00000005339 3589.03109217523 -0.023766975536452 0.0568431794870832 -0.418114816076619 0.675863172868459 0.898947219557796
ENSG00000005379 3150.05320372819 0.0614477282819417 0.092423576768505 0.664849061574959 0.506147038951957 0.822414364946203
ENSG00000005436 118.132202768651 0.167888370285016 0.14183596492842 1.18367982598591 0.236539827798289 0.650362786703825
ENSG00000005448 266.578909498834 -0.155447203854315 0.137148427568798 -1.13342315774154 0.257036593701541 0.665407384232785
ENSG00000005469 114.613927975916 -0.115374552650277 0.152309337068751 -0.75750150890748 0.448749462235101 0.791449786758643
ENSG00000005483 2975.37801641684 0.105036337767377 0.0451043713992511 2.32873964338457 0.019872862597872 0.277309372355903
ENSG00000005486 1698.30293803447 -0.0529039625511604 0.114991696841335 -0.460067674487463 0.645467645823805 0.888609770633854
ENSG00000005513 191.252032474391 0.074582635852268 0.148838277541619 0.501098488131943 0.616301810816765 0.87446857085974
ENSG00000005700 1008.30889464547 0.107769032569129 0.0786784081758293 1.36974088657575 0.170767800689913 0.584413875540351
ENSG00000005801 958.168717336335 0.00312190245342152 0.0823868417066999 0.0378932167898316 0.969772821384156 0.992822681761067
ENSG00000005810 13186.7087521905 0.215996263276274 0.13150038619811 1.64255231122188 0.100475594496138 0.493606982814216
ENSG00000005812 464.57446796578 0.135031938929107 0.0684409632945418 1.97296958472055 0.0484990277074424 0.389297125716969
ENSG00000005882 146.637762074768 -0.182276397710564 0.17845960930392 -1.02138740761302 0.307070928970123 0.700866481166983
ENSG00000005884 1371.41761296368 -0.255728163007433 0.125359269177338 -2.03996213990104 0.0413540967502639 0.367850838698748
ENSG00000005889 978.755715293689 0.471231478773158 0.294233678235763 1.60155520468861 0.109254003225749 0.503697688456955
ENSG00000005893 706.535598600148 0.0156818675700769 0.0787676243532125 0.199090269623414 0.842192132588189 0.957659392164164
ENSG00000005961 133.699352937902 0.0840174041329052 0.171757895444664 0.489161816494041 0.624727139968305 0.878273023814988
ENSG00000006007 717.643756100335 0.0525782879246365 0.0641262498858035 0.819918333260846 0.412262664710336 0.769654584094574
ENSG00000006015 405.78846841841 -0.103714757635306 0.119686856690613 -0.866550935525067 0.386188106571182 0.756357247896079
ENSG00000006016 104.676574140799 0.204793324627621 0.225407822557628 0.908545774072517 0.363589941164884 0.740620929960456
ENSG00000006025 298.948393966017 -0.18733458198425 0.118840909325945 -1.5763475982033 0.11494571778098 0.510087293087675
ENSG00000006042 207.717521231245 0.329290381197138 0.0951871019095318 3.45940126961848 0.000541377711448278 0.050171590954435
ENSG00000006047 60.0654416082663 -0.400614863708306 0.349570662867963 -1.14601969290433 0.251787003854025 0.662879726681926
ENSG00000006062 261.665122205233 -0.289946304831701 0.150629283807166 -1.92489997630797 0.0542418728875448 0.405332455898256
ENSG00000006071 988.366559049559 -0.929168947834601 0.314814556661045 -2.95148025456466 0.0031625476580693 0.128576773981816
ENSG00000006116 138.399548402623 -0.747190557132978 0.474219322856043 -1.57562233574316 0.115112865501451 0.510087293087675
ENSG00000006118 5687.07470290142 0.00302772439108106 0.0729768668437184 0.0414888240894886 0.966906202268626 0.992417052567563
ENSG00000006125 12549.6688306906 0.0208469617115685 0.0449443852104537 0.46383906719275 0.642763051106421 0.887265890671633
ENSG00000006128 1248.68645664579 -0.978660175383965 0.516087440178832 -1.89630690304117 0.057919474011021 0.412721634281625
ENSG00000006194 417.372280101348 0.149833492171725 0.0773125466513325 1.93802298154077 0.0526204187982857 0.402369229304201
ENSG00000006210 15.6624160898482 0.40613246044478 0.385664758262891 1.0530712276488 0.292308348514795 0.688054331730923
ENSG00000006282 404.278447235943 -0.166914420902126 0.161616426677806 -1.03278128549941 0.301706263604784 0.69650822168825
ENSG00000006283 63.286663355781 -0.155461060608326 0.215584537020125 -0.721114152049848 0.470839284546446 0.802239285680617
ENSG00000006327 29.8213698191728 -0.656212168038275 0.409982185634232 -1.60058702800252 0.109468417273051 0.504092749484221
ENSG00000006432 2714.88292974959 0.0194315604746463 0.0655798266908495 0.29630393148565 0.766997983801435 0.931807867534276
ENSG00000006451 956.916627378409 0.0977784432737801 0.0792704536078408 1.23347904324479 0.217397090752184 0.632866782123561
ENSG00000006453 12.9402749887315 0.40361951957577 0.448259743103563 0.900414382030555 0.367899769923548 0.74258957095984
ENSG00000006459 490.357275101673 -0.000421169409360635 0.097331744113969 -0.00432715362490036 0.996547441704906 0.999180001512118
ENSG00000006468 491.284233563751 0.426083591507378 0.217854608837665 1.95581628399184 0.0504867999041813 0.395816511248782
ENSG00000006530 550.060456066663 0.0358711081757404 0.0686720295390086 0.522353983369081 0.601423889201142 0.866648039919548
ENSG00000006576 540.895039166223 0.209472905553483 0.105191196201703 1.99135396418367 0.0464419865770485 0.384431434520306
ENSG00000006607 610.825336869492 -0.237390227605215 0.0716489453420007 -3.31324105989397 0.000922214573652323 0.0639252150809732
ENSG00000006611 20.561732892794 -0.229539494528994 0.387877438574757 -0.591783567954945 0.553995528025869 0.847240515147723
ENSG00000006625 66.1187218149401 0.192992340208036 0.173122516802182 1.11477318937408 0.264947628267829 0.669415758960295
ENSG00000006634 80.606843866398 0.0660436211520649 0.157003308580849 0.420651142635353 0.674009842569623 0.898117983550615
ENSG00000006652 936.658357876928 0.154110927277758 0.0681724883252756 2.26060293622318 0.0237838557710607 0.299307976832567
ENSG00000006695 304.792191758065 -0.0169753054270931 0.0843577055581122 -0.201230051419537 0.840518694444579 0.956934553381451
ENSG00000006704 1080.76400097899 0.00574190734636373 0.0873930299650153 0.0657021200507901 0.947614984506121 0.987019827013851
ENSG00000006712 429.546523920364 -0.0342924806542524 0.121361932687519 -0.282563732258189 0.777511285196371 0.935445621230583
ENSG00000006715 1557.04576473607 0.039233408926752 0.0644893854799928 0.608370022985004 0.542942088684446 0.840635613831955
ENSG00000006740 645.647689245259 -0.0835183467602071 0.0887739151842708 -0.940798280517936 0.346808242237377 0.730145803691127
ENSG00000006744 750.116520603641 -0.14751465100877 0.0817458509122043 -1.80455214989691 0.0711447915755323 0.440298285681196
ENSG00000006756 765.390574908682 0.425420734741128 0.184551014970352 2.30516605291752 0.0211572753036459 0.286101394510523
ENSG00000006757 189.990604696996 0.446003218686515 0.18394308410767 2.42468055186816 0.0153218623245949 0.246582638518173
ENSG00000006831 707.110734460347 0.0430394504216605 0.0827174351888611 0.520318966894857 0.602841278384236 0.867847148924272
ENSG00000006837 31.7096555399329 -0.105872601486687 0.275653892506052 -0.384078020898482 0.700920621273729 0.907935755972903
ENSG00000007001 13.6264875264558 0.565671935099661 0.479845388893278 1.17886291750002 0.238452765897719 0.651802230905109
ENSG00000007047 1573.89498807642 0.0164635648602014 0.0751611994113336 0.219043402568678 0.826616238260039 0.95188142185374
ENSG00000007062 23.5957660060011 0.230706694955749 0.478624433785627 0.482020303750478 0.629791522934971 0.880110305386561
ENSG00000007080 497.105679427298 -0.260115770054133 0.148327511734521 -1.75365828639863 0.0794890771851366 0.457505828677816
ENSG00000007168 8033.48989893371 0.0161273005844217 0.0556917425458276 0.289581540228354 0.772136390938128 0.933068623192429
ENSG00000007171 26.0700243806466 -0.0377399483401867 0.280056832156768 -0.134758177651102 0.892803073532244 0.972473842853518
ENSG00000007174 200.114882979453 0.103185314174295 0.137722530037036 0.749226100816961 0.45372094002673 0.793685829845691
ENSG00000007202 3233.78338924166 -0.0566063852682468 0.0465948123288123 -1.21486454047254 0.224417760038475 0.638966713003185
ENSG00000007237 305.085518097065 0.336706565252876 0.0949927881225288 3.5445487168833 0.000393285817639681 0.0424449984961509
ENSG00000007255 85.3646382443902 -0.281765729612961 0.191117196513913 -1.47430861666313 0.140398516223634 0.546967214677954
ENSG00000007264 72.925802611487 0.184523974446356 0.176072272727041 1.04800132120983 0.294637998161319 0.689564527126931
ENSG00000007314 19.9728244796335 0.264481360729603 0.3745200960506 0.706187367563502 0.480071625160595 0.807097662027983
ENSG00000007341 353.5833625043 -0.0146030782531715 0.100881223605112 -0.144755165840708 0.884904181761245 0.970106626281007
ENSG00000007372 11.5978068811981 0.808374483680543 0.469282538414166 1.72257524520785 0.0849653647888794 0.466461494005142
ENSG00000007376 258.627407180851 -0.094047217244848 0.14101975256232 -0.666908114189794 0.504830827650496 0.821464558876643
ENSG00000007384 39.8571549728227 -0.245686763647084 0.266792321670813 -0.920891433863038 0.357107111346137 0.736663742398746
ENSG00000007392 1474.94583258343 -0.0729233813883939 0.046395268074062 -1.57178489133815 0.11600044662696 0.510215987794429
ENSG00000007402 1405.62530423968 -0.00745153633377638 0.0991420502337678 -0.0751602000988112 0.940087250467017 0.986289724563798
ENSG00000007516 1251.00141899483 0.14886592318078 0.12778919518181 1.16493356867131 0.244045884159589 0.65710886099626
ENSG00000007520 343.074741146422 -0.129214624566705 0.13847745163538 -0.933109492128261 0.350763438676336 0.732031643443473
ENSG00000007541 543.98130678687 -0.141648013452863 0.0953108348223955 -1.48616905640175 0.137234410093395 0.542182085909287
ENSG00000007545 458.951225947623 -0.163423026425614 0.0888129016120676 -1.84008205406284 0.0657561915732698 0.430596996431412
ENSG00000007866 20.1096262855048 0.391109016913354 0.36497035089935 1.07161860120855 0.283891375000717 0.683693444808595
ENSG00000007923 862.133155835479 -0.157987048265466 0.0740149310499058 -2.13452942567684 0.0327994675703649 0.3340288121178
ENSG00000007944 314.676697680378 -0.0616093138388275 0.0889976830072454 -0.692257503308393 0.488775632654021 0.812742109551785
ENSG00000008018 644.216496571014 -0.0426379588876483 0.0929650956760143 -0.458644812632073 0.646489250635932 0.889129335003888
ENSG00000008056 1881.45853379597 -0.228554510574237 0.146717322248026 -1.55778818119285 0.119283468601186 0.515987241650794
ENSG00000008083 1222.08760997399 -0.110765543509865 0.0891034246508317 -1.24311207951794 0.213826535094005 0.631306309628627
ENSG00000008086 1548.25463417928 -0.0254072963252107 0.0652356857495434 -0.389469291742496 0.696929022594748 0.906486170349782
ENSG00000008118 122.270447245185 0.22229440038568 0.167998945940633 1.32318925658161 0.185772447855044 0.601063949233332
ENSG00000008128 27.3113462301832 -0.0851841960343183 0.278064702338511 -0.306346671540556 0.759340707481119 0.929751870192963
ENSG00000008130 700.947884689478 -0.0100156987699355 0.10449222076735 -0.0958511427586101 0.923638798265408 0.980033039437599
ENSG00000008256 750.020292438914 -0.164768433753722 0.084702985135635 -1.94524943235328 0.05174496498845 0.39941432115567
ENSG00000008277 2087.78958770473 -0.146738593704062 0.0684805075241087 -2.14277900397281 0.0321308480171702 0.330962590857063
ENSG00000008282 57.5261623568229 0.324434167197826 0.153191649604106 2.11783193167685 0.0341893039872711 0.338771193057302
ENSG00000008283 606.949527063937 -0.143280497750045 0.113643568060933 -1.26078844755404 0.207385077101184 0.625235207696145
ENSG00000008294 5259.93219595698 0.0253494376452138 0.0430965732677792 0.588200771502316 0.556397539609204 0.848977380309498
ENSG00000008300 5496.384827283 0.00138120177730984 0.0741265100076264 0.0186330339465292 0.985133850127774 0.995950790887744
ENSG00000008311 299.017791556322 -0.381783650573407 0.213047085506911 -1.79201536442056 0.073130504888355 0.445046884138555
ENSG00000008324 129.752607886891 0.109435166879588 0.154043621546246 0.710416736383561 0.477445747612134 0.80607969190912
ENSG00000008382 339.575228563657 -0.124836784835671 0.10069234001282 -1.2397843253993 0.215055177365006 0.632158123226376
ENSG00000008405 298.484830587628 -0.0334312882600288 0.102614061913475 -0.325796363935173 0.744578429934838 0.923999467138947
ENSG00000008513 728.578508845825 -0.246124688392764 0.194807617413811 -1.26342435506485 0.206436715995447 0.623908070777848
ENSG00000008710 6333.37984111603 -0.108436890135974 0.0809282796204798 -1.33991344736968 0.180273485695933 0.592972555256454
ENSG00000008735 4220.23464755451 -0.226223839167738 0.0839111373231282 -2.6959930038439 0.00701791406640736 0.179765340886454
ENSG00000008838 1896.85843504934 -0.359246618946474 0.150010200201822 -2.39481460902758 0.016628770763699 0.255914981103425
ENSG00000008853 1973.46882100306 0.108630244285102 0.0869022496916392 1.25002798742912 0.211289323755885 0.628669612403655
ENSG00000008869 1673.77688574121 -0.0438592978259438 0.0679693416041246 -0.645280604325911 0.518745359520628 0.829442947479917
ENSG00000008952 1230.29064900573 0.0591525162957529 0.0843408918927422 0.701350376647406 0.483084382317618 0.809349075189627
ENSG00000008988 1761.06538237555 -0.0558655205463711 0.0817534585973704 -0.683341371788373 0.494391157383669 0.815809862338518
ENSG00000009307 8656.84610021854 0.102362339492501 0.0661941635292725 1.54639524143597 0.122009142694751 0.520563736029062
ENSG00000009335 1565.23999765194 -0.0272667439397184 0.0482414209861682 -0.565214361068186 0.571927969779811 0.854737286324987
ENSG00000009413 2949.11463560224 -0.0140433348909799 0.0824751085331972 -0.170273615163869 0.864794960286817 0.964768312908786
ENSG00000009694 2927.45581637527 -0.142443837792134 0.100785360180011 -1.41333857950915 0.157556195615849 0.568585497484976
ENSG00000009780 170.006140029007 0.102730128179373 0.116446902189463 0.882205762865443 0.37766554610557 0.749746656494058
ENSG00000009830 746.848880585747 -0.152029820420951 0.0610290228399764 -2.49110690858655 0.0127345795123872 0.227878132580815
ENSG00000009844 649.791017316384 -0.0266486397243016 0.0895987120083339 -0.297422129481314 0.766144250794602 0.931750820561634
ENSG00000009950 54.4257682869279 -0.197812146643626 0.211763744876014 -0.934117153809514 0.350243464327016 0.731687373672161
ENSG00000009954 1996.89369578385 -0.0193359944653371 0.0587494482542165 -0.329126401011764 0.742060149769676 0.923554178520365
ENSG00000010017 1097.10409485893 0.0995229848414591 0.0496727847836492 2.00357167964175 0.0451159620801705 0.38028541047507
ENSG00000010072 178.95860972226 -0.183149616614157 0.141300021309396 -1.29617543519775 0.194915050598546 0.611770522004473
ENSG00000010165 317.471913050211 0.0539239989156429 0.124345928523689 0.43366115445726 0.664534519047018 0.896279889714886
ENSG00000010219 51.1081496347151 -0.209432522973652 0.208202008590032 -1.00591019458435 0.314458771816719 0.70849762331067
ENSG00000010244 2302.82810220024 -0.00704223431007125 0.080254695166876 -0.0877485646843231 0.930076519424194 0.982336572870716
ENSG00000010256 1593.13148024691 -0.15079620760599 0.132700630495383 -1.13636391208584 0.255804292630056 0.664635600662644
ENSG00000010270 961.951457794255 0.0697558550531945 0.0716854630707255 0.973082296816201 0.330512401834243 0.719690649479954
ENSG00000010292 327.587937381062 -0.189407937637751 0.0775192664584762 -2.44336596940334 0.0145509733543881 0.242307810194361
ENSG00000010295 582.023173280603 -0.379206821320223 0.135441695187771 -2.79977905470325 0.00511375950658847 0.159414674783083
ENSG00000010310 164.178935186146 -0.0417718592300894 0.169000096808075 -0.247170623088623 0.804776179435517 0.943683359354589
ENSG00000010318 98.5288113126313 -0.105091611086592 0.145714163733876 -0.721217542575514 0.470775680194975 0.802239285680617
ENSG00000010322 6172.69991085219 -0.16636165832219 0.094532090968607 -1.75984320898431 0.0784343945867904 0.457303633247062
ENSG00000010361 77.1203975850365 0.0731845324199903 0.162342461095344 0.450803393802247 0.652131255085748 0.892042498542506
ENSG00000010404 4553.87758021094 -0.0807673574554766 0.0719812209831754 -1.12206150926996 0.261836288050391 0.667872109107278
ENSG00000010438 17.2246235410081 -0.247622280300665 0.415808189695054 -0.595520450143769 0.551495633500715 0.84566888547893
ENSG00000010539 206.469429009629 0.232568586323963 0.115043031284482 2.02157908851393 0.04321985420145 0.37410403748382
ENSG00000010626 50.3988140174054 0.14750039536533 0.181259260825143 0.81375370667334 0.415786060169325 0.771646312513585
ENSG00000010803 1108.53452574377 0.000279333016156904 0.0602542597021906 0.00463590487274295 0.996301096325927 0.999113520027624
ENSG00000010810 2988.17472513011 0.00911712159149657 0.0408914370833453 0.222959187590154 0.823567270545323 0.950430652584902
ENSG00000010818 1533.74580794548 -0.0748961883379419 0.070293127604428 -1.06548379465227 0.28665705513595 0.68490253726636
ENSG00000011007 861.56643514394 -0.0444083761505701 0.0582211232745024 -0.762753682047534 0.445610308966828 0.790198314112141
ENSG00000011009 1207.06344247715 -0.139695655212186 0.0907847198789097 -1.53875735254252 0.123863544981505 0.523914999900717
ENSG00000011021 2311.29775607392 -0.267059819978156 0.0804431145910825 -3.31985927367065 0.000900628352909926 0.0631996488634571
ENSG00000011028 16.3730165315224 -0.930576085042302 0.568171682579372 -1.63784312660162 0.101454422543415 0.495885280083164
ENSG00000011083 107.674115413445 0.686251211382 0.568041310511431 1.20810088752901 0.22700845839744 0.641203947754373
ENSG00000011105 470.846578057405 0.0219729538669556 0.0748664175059443 0.293495462971912 0.769143466912116 0.932438152801233
ENSG00000011114 1025.70351358084 0.10814074579592 0.0739055996382053 1.46322804124868 0.143404990268097 0.551995912878463
ENSG00000011132 139.182418491885 -0.140168896727213 0.146515732313233 -0.95668154207187 0.338728017308417 0.725063441925677
ENSG00000011143 256.618620752179 -0.0860950630016897 0.100564026791201 -0.856121873286233 0.39193037099739 0.759355223301086
ENSG00000011198 291.596814004978 -0.000625143079522296 0.0845856250246376 -0.00739065390059137 0.994103165041119 0.998318443479455
ENSG00000011201 243.022989415229 -0.324001919827549 0.583563514897659 -0.555212777283326 0.578749130321925 0.857101863734222
ENSG00000011243 1630.77823093063 -0.0859143513979475 0.065081191144498 -1.32011030970829 0.186798191115488 0.601943297356882
ENSG00000011258 610.62152591954 0.13758785333937 0.0950887986177878 1.44694070531281 0.147913531274338 0.557624816317416
ENSG00000011260 222.372298710247 0.0196510033803039 0.113157990487032 0.173659882927631 0.862132767171429 0.964005766938177
ENSG00000011275 913.116505373101 -0.130071924486879 0.0586599130795383 -2.21739033793848 0.0265964293975696 0.30957154545212
ENSG00000011295 962.984261293232 -0.120149793572541 0.0951954526500669 -1.26213795121291 0.206899151205501 0.624499011948479
ENSG00000011304 618.256806430991 0.0522584106482447 0.0812279880547496 0.64335473399909 0.51999394826745 0.82982489035865
ENSG00000011332 1006.83960733539 0.0193880402538048 0.0985480715689432 0.19673688125131 0.844033447024419 0.958224650205853
ENSG00000011347 4385.78223607332 -0.101049381094144 0.0713401827189003 -1.41644410264978 0.156645519088533 0.567281742866184
ENSG00000011376 525.825337740314 -0.28089946607 0.0981731643623567 -2.86126527442063 0.00421953827565045 0.145650944689051
ENSG00000011405 1166.6031979231 0.0948470253318387 0.0852266294079461 1.11288016422477 0.26575990020887 0.669912293750708
ENSG00000011426 70.7722242948995 -0.104665651724922 0.155595909288324 -0.67267611471053 0.501153366405662 0.819793431952825
ENSG00000011451 2289.33778873621 -0.101536884362068 0.0713876737138701 -1.42233076215705 0.154930252590383 0.56538394905787
ENSG00000011454 1682.40953428856 -0.0593275571023539 0.0489905762221357 -1.21099937329473 0.225895644888312 0.640181574976815
ENSG00000011478 98.5844972333402 -0.114236585910505 0.19291192589767 -0.592169641036612 0.553736996620987 0.847149045969951
ENSG00000011485 1234.45733941434 -0.185471148254526 0.0826316479939047 -2.2445534218101 0.0247968157743629 0.302876515619833
ENSG00000011523 903.418177719576 -0.102902348595967 0.0836199212317565 -1.23059609576489 0.218473966197365 0.633737171192504
ENSG00000011566 965.17661604179 0.0339333379568642 0.0830132858192303 0.408769965216863 0.68270848328401 0.901287443581887
ENSG00000011638 241.294383222048 -0.353737274970681 0.14614191285887 -2.42050530235147 0.0154989532562308 0.247121339875225
ENSG00000011677 1655.00186995853 0.0710626910614021 0.069875438698226 1.01699098260125 0.309157719145549 0.702432701781465
ENSG00000012048 31.4830632855024 0.391003079632942 0.261505437845766 1.49520056964763 0.134862104922645 0.538967992150177
ENSG00000012061 541.850535869548 -0.0782121646774603 0.0914769402069989 -0.854993231086191 0.392554895064425 0.759646888765051
ENSG00000012171 93.5378680681481 -0.144689017940325 0.174932225522316 -0.827114715475152 0.408172044294465 0.767497940524309
ENSG00000012174 747.600455153934 0.0562585098544607 0.0903758577960981 0.62249489218004 0.533616501386984 0.837170920182063
